location,city,country,utc,local,latitude,longitude,no2,co,pm25,pm10,o3,unit,attribution
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T21:45:00.000Z,2020-02-18T03:15:00+05:30,28.6573814,77.1585447,49.92,2790,79.94,155.86,20.61,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T21:30:00.000Z,2020-02-18T03:00:00+05:30,28.6573814,77.1585447,41.51,2790,84.26,176.71,19.07,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T21:15:00.000Z,2020-02-18T02:45:00+05:30,28.6573814,77.1585447,40.79,2820,80.99,179.38,24.1,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T21:00:00.000Z,2020-02-18T02:30:00+05:30,28.6573814,77.1585447,42.27,2790,81.2,176.31,18.97,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T20:45:00.000Z,2020-02-18T02:15:00+05:30,28.6573814,77.1585447,48.85,2780,79.16,184.16,19.68,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T20:15:00.000Z,2020-02-18T01:45:00+05:30,28.6573814,77.1585447,49.19,2900,100.42,213.85,21.24,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T20:00:00.000Z,2020-02-18T01:30:00+05:30,28.6573814,77.1585447,54.97,2870,108.01,234.91,23.34,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T19:45:00.000Z,2020-02-18T01:15:00+05:30,28.6573814,77.1585447,57.45,2960,107.14,257.73,26.7,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T19:30:00.000Z,2020-02-18T01:00:00+05:30,28.6573814,77.1585447,55.18,3030,108.2,271.6,22.63,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T19:15:00.000Z,2020-02-18T00:45:00+05:30,28.6573814,77.1585447,52.19,3040,106.42,263.78,21.16,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T19:00:00.000Z,2020-02-18T00:30:00+05:30,28.6573814,77.1585447,52.63,3090,105.79,249,20.17,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T18:45:00.000Z,2020-02-18T00:15:00+05:30,28.6573814,77.1585447,53.02,3110,99.81,233.58,22.43,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T18:30:00.000Z,2020-02-18T00:00:00+05:30,28.6573814,77.1585447,51.56,3110,91.83,229.86,14.64,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T18:15:00.000Z,2020-02-17T23:45:00+05:30,28.6573814,77.1585447,53.34,3120,87.94,225.16,23.68,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T18:00:00.000Z,2020-02-17T23:30:00+05:30,28.6573814,77.1585447,46.16,3090,82.1,198.05,23.87,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T17:45:00.000Z,2020-02-17T23:15:00+05:30,28.6573814,77.1585447,42.12,3100,85.39,182.44,23.5,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T17:30:00.000Z,2020-02-17T23:00:00+05:30,28.6573814,77.1585447,47.96,3100,77.74,159.53,23.43,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T17:15:00.000Z,2020-02-17T22:45:00+05:30,28.6573814,77.1585447,47.78,3060,88.62,143.81,23.34,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T17:00:00.000Z,2020-02-17T22:30:00+05:30,28.6573814,77.1585447,44.63,3130,84.39,146.45,23.73,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T16:45:00.000Z,2020-02-17T22:15:00+05:30,28.6573814,77.1585447,48.23,3160,78.12,161.81,24.58,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T16:30:00.000Z,2020-02-17T22:00:00+05:30,28.6573814,77.1585447,49.51,3210,72.46,177.73,24.45,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T16:15:00.000Z,2020-02-17T21:45:00+05:30,28.6573814,77.1585447,54.02,3190,74.54,192.83,27.75,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T16:00:00.000Z,2020-02-17T21:30:00+05:30,28.6573814,77.1585447,61.59,3150,78.69,192.05,20.29,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T15:45:00.000Z,2020-02-17T21:15:00+05:30,28.6573814,77.1585447,64.3,3100,80.36,200.39,16.68,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T15:30:00.000Z,2020-02-17T21:00:00+05:30,28.6573814,77.1585447,65.13,3030,84.87,205.23,19.53,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T15:15:00.000Z,2020-02-17T20:45:00+05:30,28.6573814,77.1585447,64.28,2990,81.43,199.76,19.48,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T15:00:00.000Z,2020-02-17T20:30:00+05:30,28.6573814,77.1585447,67.67,2900,74.41,175.62,18.86,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T14:45:00.000Z,2020-02-17T20:15:00+05:30,28.6573814,77.1585447,65.51,2820,66.15,152.69,23.36,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T14:30:00.000Z,2020-02-17T20:00:00+05:30,28.6573814,77.1585447,65.3,2770,64.94,142.27,23.75,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T14:15:00.000Z,2020-02-17T19:45:00+05:30,28.6573814,77.1585447,59.78,2680,57.65,131.17,23.7,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T14:00:00.000Z,2020-02-17T19:30:00+05:30,28.6573814,77.1585447,48.81,2610,52.81,119.1,31.08,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T13:45:00.000Z,2020-02-17T19:15:00+05:30,28.6573814,77.1585447,48.5,2600,49.35,118.12,29.05,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T13:30:00.000Z,2020-02-17T19:00:00+05:30,28.6573814,77.1585447,52.38,2560,47.96,123.48,27.97,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T13:15:00.000Z,2020-02-17T18:45:00+05:30,28.6573814,77.1585447,51.92,2450,40.63,137.46,26.3,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T13:00:00.000Z,2020-02-17T18:30:00+05:30,28.6573814,77.1585447,35.63,2400,34.93,141.1,34.97,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T12:45:00.000Z,2020-02-17T18:15:00+05:30,28.6573814,77.1585447,34.16,2350,34.79,125.01,47.25,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T12:15:00.000Z,2020-02-17T17:45:00+05:30,28.6573814,77.1585447,15.88,2230,33.13,114.74,63.87,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T12:00:00.000Z,2020-02-17T17:30:00+05:30,28.6573814,77.1585447,13.66,2220,28.46,125.66,62.58,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T11:45:00.000Z,2020-02-17T17:15:00+05:30,28.6573814,77.1585447,14.19,2220,28.51,123.18,54.67,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T11:30:00.000Z,2020-02-17T17:00:00+05:30,28.6573814,77.1585447,16.88,2230,32.47,113.05,56.81,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T11:15:00.000Z,2020-02-17T16:45:00+05:30,28.6573814,77.1585447,14.18,2220,32.18,115.98,63.42,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T11:00:00.000Z,2020-02-17T16:30:00+05:30,28.6573814,77.1585447,15.01,2220,35.7,118.51,63.85,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T10:45:00.000Z,2020-02-17T16:15:00+05:30,28.6573814,77.1585447,14.45,2210,36.09,129.61,50.74,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T10:15:00.000Z,2020-02-17T15:45:00+05:30,28.6573814,77.1585447,15.74,2240,56.21,139.53,53.95,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T10:00:00.000Z,2020-02-17T15:30:00+05:30,28.6573814,77.1585447,18.05,2220,55.14,139.29,55.67,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T09:45:00.000Z,2020-02-17T15:15:00+05:30,28.6573814,77.1585447,16.89,2240,41.8,128.23,53.54,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T09:30:00.000Z,2020-02-17T15:00:00+05:30,28.6573814,77.1585447,14.38,2260,25.28,109.51,49.58,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T09:15:00.000Z,2020-02-17T14:45:00+05:30,28.6573814,77.1585447,13.61,2280,37.81,93.96,50.97,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T08:45:00.000Z,2020-02-17T14:15:00+05:30,28.6573814,77.1585447,13.83,2340,36.38,87.13,38.74,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T08:30:00.000Z,2020-02-17T14:00:00+05:30,28.6573814,77.1585447,14.76,2380,24.5,94.76,46.53,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T08:15:00.000Z,2020-02-17T13:45:00+05:30,28.6573814,77.1585447,12.62,2470,34.34,101.87,40.78,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T08:00:00.000Z,2020-02-17T13:30:00+05:30,28.6573814,77.1585447,17.86,2510,44.75,105.53,33.53,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T07:45:00.000Z,2020-02-17T13:15:00+05:30,28.6573814,77.1585447,15.54,2530,40.41,94.09,36.47,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T07:30:00.000Z,2020-02-17T13:00:00+05:30,28.6573814,77.1585447,15.08,2590,33.39,96.93,26.03,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T07:15:00.000Z,2020-02-17T12:45:00+05:30,28.6573814,77.1585447,18.48,2660,39.47,110.59,25.46,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T07:00:00.000Z,2020-02-17T12:30:00+05:30,28.6573814,77.1585447,18.01,2730,47.66,139.54,17.4,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T06:45:00.000Z,2020-02-17T12:15:00+05:30,28.6573814,77.1585447,20.05,2820,50.11,146.99,19.14,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T06:30:00.000Z,2020-02-17T12:00:00+05:30,28.6573814,77.1585447,25.69,2930,55.34,140.29,22.48,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T06:15:00.000Z,2020-02-17T11:45:00+05:30,28.6573814,77.1585447,26.58,2970,64.33,130.39,19.07,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T06:00:00.000Z,2020-02-17T11:30:00+05:30,28.6573814,77.1585447,26.37,3020,84.67,143.41,16.28,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T05:45:00.000Z,2020-02-17T11:15:00+05:30,28.6573814,77.1585447,25.45,3080,101.95,167.96,24.31,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T05:15:00.000Z,2020-02-17T10:45:00+05:30,28.6573814,77.1585447,33.27,3250,152.21,307.12,25.13,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T05:00:00.000Z,2020-02-17T10:30:00+05:30,28.6573814,77.1585447,29.9,3390,196.84,381.46,20.66,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T04:45:00.000Z,2020-02-17T10:15:00+05:30,28.6573814,77.1585447,42.49,3480,233.76,408.49,19.62,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T04:30:00.000Z,2020-02-17T10:00:00+05:30,28.6573814,77.1585447,49.3,3480,262.04,418.47,23.5,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T04:15:00.000Z,2020-02-17T09:45:00+05:30,28.6573814,77.1585447,55.25,3480,282.41,283.77,34.84,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T04:00:00.000Z,2020-02-17T09:30:00+05:30,28.6573814,77.1585447,50.71,3390,278.53,441.18,21.11,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T03:45:00.000Z,2020-02-17T09:15:00+05:30,28.6573814,77.1585447,54.4,3430,240.62,306.88,22.62,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T03:30:00.000Z,2020-02-17T09:00:00+05:30,28.6573814,77.1585447,52.59,3410,207.39,317.44,26.76,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T03:15:00.000Z,2020-02-17T08:45:00+05:30,28.6573814,77.1585447,49.62,3450,202.14,324.21,19.62,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T03:00:00.000Z,2020-02-17T08:30:00+05:30,28.6573814,77.1585447,43.74,3400,209.88,462.04,21.46,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T02:45:00.000Z,2020-02-17T08:15:00+05:30,28.6573814,77.1585447,38.13,3390,222.55,448.74,20.92,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T02:30:00.000Z,2020-02-17T08:00:00+05:30,28.6573814,77.1585447,34.56,3390,236.5,460.56,22.05,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T02:15:00.000Z,2020-02-17T07:45:00+05:30,28.6573814,77.1585447,33.83,3380,258.61,482.72,19.78,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T02:00:00.000Z,2020-02-17T07:30:00+05:30,28.6573814,77.1585447,32.2,3390,278.47,511.29,19.87,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T01:45:00.000Z,2020-02-17T07:15:00+05:30,28.6573814,77.1585447,31.13,3440,276.7,525.45,18.36,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"North Campus, DU, Delhi - IMD",Delhi,IN,2020-02-17T01:30:00.000Z,2020-02-17T07:00:00+05:30,28.6573814,77.1585447,29.43,3510,270.88,540.55,22.27,µg/m³,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
